,name,zipcode,county_string,rating,review_count,category,price,region
1436,Torchy's Tacos,78704,"Travis County, Texas",4.0,687,Mexican,$,region
1437,Z'Tejas Mexican Restaurant and Grill,78703,"Travis County, Texas",3.5,633,Mexican,$$,region
1438,Tyson's Tacos,78751,"Travis County, Texas",4.0,501,Mexican,$,region
1439,888 Pan Asian Restaurant,78741,"Travis County, Texas",4.0,1226,Chinese,$,region
1440,Din Ho Chinese BBQ,78758,"Travis County, Texas",3.5,698,Chinese,$$,region
1441,Dai Due,78722,"Travis County, Texas",4.0,411,American (New),$$,region
1442,Trio,78701,"Travis County, Texas",4.0,378,American (Traditional),$$$,region
1443,Hoover's Cooking,78722,"Travis County, Texas",3.5,709,American (Traditional),$$,region
1444,Cenote,78702,"Travis County, Texas",4.0,571,American (New),$,region
1445,Jack Allen's Kitchen Oak Hill,78735,"Travis County, Texas",4.5,1339,American (Traditional),$$,region
1446,Gino's Vino Osteria,78723,"Travis County, Texas",4.5,228,Italian,$$,region
1447,Zocalo Café,78703,"Travis County, Texas",4.0,443,Mexican,$$,region
1448,Texas Chili Parlor,78701,"Travis County, Texas",3.5,578,American (Traditional),$,region
1449,La Traviata,78701,"Travis County, Texas",4.0,438,Italian,$$,region
1450,Dos Batos - Woodfired Tacos,78757,"Travis County, Texas",4.0,440,Mexican,$,region
1451,Magnolia Cafe South,78704,"Travis County, Texas",3.5,1319,American (Traditional),$,region
1452,Contigo,78723,"Travis County, Texas",4.0,691,American (Traditional),$$,region
1453,Shady Grove,78704,"Travis County, Texas",3.5,794,American (Traditional),$$,region
1454,The Factory,78757,"Travis County, Texas",4.0,327,American (New),$$,region
1455,MAX's Wine Dive,78701,"Travis County, Texas",3.5,844,American (New),$$,region
1456,Kerbey Lane Cafe,78705,"Travis County, Texas",3.5,688,American (Traditional),$$,region
1457,Driskill Bar,78701,"Travis County, Texas",4.0,320,American (New),$$,region
1458,Stella San Jac,78701,"Travis County, Texas",4.0,418,American (New),$$,region
1459,El Alma,78704,"Travis County, Texas",4.0,598,Mexican,$$,region
1460,Habanero Mexican Cafe,78704,"Travis County, Texas",4.0,553,Mexican,$,region
1461,Hyde Park Bar & Grill Central,78751,"Travis County, Texas",3.5,566,American (Traditional),$$,region
1462,Cafe Josie,78703,"Travis County, Texas",4.5,225,American (New),$$$,region
1463,Licha's Cantina,78702,"Travis County, Texas",4.0,409,Mexican,$$,region
1464,Julio's Café,78751,"Travis County, Texas",4.0,329,Mexican,$,region
1465,Xian Sushi and Noodle,78723,"Travis County, Texas",4.0,406,Chinese,$$,region
1466,Italic,78701,"Travis County, Texas",4.0,372,Italian,$$,region
1467,Galaxy Cafe,78703,"Travis County, Texas",4.0,346,American (New),$$,region
1468,Vespaio Ristorante,78704,"Travis County, Texas",4.0,471,Italian,$$$,region
1469,360 Uno,78746,"Travis County, Texas",4.0,228,Italian,$$,region
1470,Drink Well,78751,"Travis County, Texas",4.0,290,American (Traditional),$$,region
1471,Papalote Taco House,78704,"Travis County, Texas",4.0,432,Mexican,$,region
1472,ASTI Trattoria,78751,"Travis County, Texas",3.5,382,Italian,$$,region
1473,Eldorado Cafe,78757,"Travis County, Texas",4.5,169,Mexican,$$,region
1474,Numero28,78701,"Travis County, Texas",4.0,279,Italian,$$,region
1475,Topgolf,78758,"Travis County, Texas",4.0,567,American (New),$$,region
1476,Brick Oven on 35th,78703,"Travis County, Texas",4.0,172,Italian,$$,region
1477,Shabu,78757,"Travis County, Texas",3.5,364,Chinese,$$,region
1478,Bufalina,78702,"Travis County, Texas",4.0,405,Italian,$$,region
1479,Wild Wood Bakehouse,78705,"Travis County, Texas",4.0,265,American (Traditional),$$,region
1480,Blue Star Cafeteria,78756,"Travis County, Texas",3.5,386,American (New),$$,region
1481,Las Trancas,78702,"Travis County, Texas",4.5,191,Mexican,$,region
1482,The Grove Wine Bar & Kitchen,78746,"Travis County, Texas",4.0,390,Italian,$$,region
1483,Veggie Heaven,78703,"Travis County, Texas",3.5,472,Chinese,$,region
1484,Flower Child,78758,"Travis County, Texas",4.5,354,American (New),$$,region
1485,The Frisco,78757,"Travis County, Texas",3.5,388,American (Traditional),$$,region
1486,Botticelli's,78704,"Travis County, Texas",4.0,462,Italian,$$,region
1487,Azul Tequila,78731,"Travis County, Texas",4.0,163,Mexican,$$,region
1488,Taverna,78701,"Travis County, Texas",3.5,731,Italian,$$,region
1489,Burrito Factory,78705,"Travis County, Texas",4.5,103,Mexican,$,region
1490,Burrito Factory,78705,"Travis County, Texas",4.5,103,American (New),$,region
1491,Lenoir,78704,"Travis County, Texas",4.0,369,American (New),$$$,region
1492,Andiamo Ristorante,78758,"Travis County, Texas",4.0,356,Italian,$$$,region
1493,Taqueria Arandas,78757,"Travis County, Texas",3.5,236,Mexican,$,region
1494,Searsucker,78701,"Travis County, Texas",3.5,557,American (New),$$,region
1495,Culinary Dropout,78758,"Travis County, Texas",4.0,605,American (New),$$,region
1496,Stinson's,78756,"Travis County, Texas",4.0,154,American (Traditional),$,region
1497,Tacos and Tequila,78703,"Travis County, Texas",3.5,542,Mexican,$$,region
1498,Emmer & Rye,78701,"Travis County, Texas",4.0,338,American (New),$$$,region
1499,Pluckers,78705,"Travis County, Texas",3.5,327,American (Traditional),$$,region
1500,Red Ash,78701,"Travis County, Texas",4.0,253,Italian,$$$,region
1501,Texas French Bread,78705,"Travis County, Texas",3.5,278,American (New),$$,region
1502,Ranch 616,78701,"Travis County, Texas",3.5,395,American (Traditional),$$,region
1503,Torchy's Tacos,78704,"Travis County, Texas",4.0,390,Mexican,$,region
1504,1886 Cafe & Bakery,78701,"Travis County, Texas",3.5,382,American (Traditional),$$,region
1505,Hao-Q Asian Kitchen,78731,"Travis County, Texas",4.0,179,Chinese,$$,region
1506,Trace,78701,"Travis County, Texas",4.0,374,American (New),$$$,region
1507,Black Sheep Lodge,78704,"Travis County, Texas",3.5,605,American (Traditional),$$,region
1508,Counter 3. FIVE. VII,78701,"Travis County, Texas",4.5,143,American (New),$$$$,region
1509,Chinatown North,78731,"Travis County, Texas",3.5,332,Chinese,$$,region
1510,La Mancha,78756,"Travis County, Texas",3.5,284,Mexican,$$,region
1511,Yellow Jacket Social Club,78702,"Travis County, Texas",4.0,353,American (New),$,region
1512,Jeffrey's,78703,"Travis County, Texas",4.0,228,American (Traditional),$$$$,region
1513,Curra's Grill,78704,"Travis County, Texas",3.5,1032,Mexican,$$,region
1514,Hopdoddy Burger Bar,78751,"Travis County, Texas",4.0,137,American (Traditional),$$,region
1515,Olamaie,78701,"Travis County, Texas",4.0,310,American (New),$$$,region
1516,Corner,78701,"Travis County, Texas",4.0,327,American (Traditional),$$,region
1517,Enchiladas Y Mas,78757,"Travis County, Texas",3.5,427,Mexican,$,region
1518,Isalia's Tex-Mex Restaurant,78705,"Travis County, Texas",4.5,132,Mexican,$,region
1519,El Pollo Regio,78757,"Travis County, Texas",4.5,129,Mexican,$,region
1520,Irene's,78701,"Travis County, Texas",4.0,291,American (Traditional),$$,region
1521,French Quarter Grille,78753,"Travis County, Texas",4.5,496,American (Traditional),$$,region
1522,El Caribe Mexican Restaurant,78751,"Travis County, Texas",3.5,241,Mexican,$,region
1523,Vince Young Steakhouse,78701,"Travis County, Texas",4.0,344,American (New),$$$,region
1524,Polvo's Mexican Restaurant,78704,"Travis County, Texas",3.5,1192,Mexican,$$,region
1525,Taco Joint,78704,"Travis County, Texas",4.5,191,Mexican,$,region
1526,Hillside Farmacy,78702,"Travis County, Texas",3.5,710,American (New),$$,region
1527,Hoboken Pie,78701,"Travis County, Texas",3.5,439,Italian,$,region
1528,Wingzup,78751,"Travis County, Texas",3.5,304,American (Traditional),$$,region
1529,Dirty Martin's Place,78705,"Travis County, Texas",3.5,244,American (Traditional),$,region
1530,Taco-Mex,78722,"Travis County, Texas",4.5,166,Mexican,$,region
1531,Lucy's Fried Chicken,78704,"Travis County, Texas",3.5,819,American (New),$$,region
1532,Iron Cactus,78701,"Travis County, Texas",3.0,836,Mexican,$$,region
1533,Lonesome Dove Western Bistro,78701,"Travis County, Texas",4.0,172,American (New),$$$,region
1534,El Primo,78704,"Travis County, Texas",4.5,177,Mexican,$,region
1535,Matt's El Rancho,78704,"Travis County, Texas",3.5,914,Mexican,$$,region
1536,Hi Hat Public House,78702,"Travis County, Texas",4.5,198,American (New),$$,region
1537,Tamale House East,78702,"Travis County, Texas",4.0,299,Mexican,$,region
1538,Maggiano's Little Italy,78758,"Travis County, Texas",3.5,617,Italian,$$,region
1539,Slake Cafe,78701,"Travis County, Texas",4.0,235,American (New),$$,region
1540,Honest Mary's,78759,"Travis County, Texas",4.5,174,American (New),$$,region
1541,Rice Bowl Cafe,78753,"Travis County, Texas",4.0,556,Chinese,$$,region
1542,Mister Tramps Sports Pub and Café,78758,"Travis County, Texas",4.0,260,American (Traditional),$$,region
1543,Salt & Time,78702,"Travis County, Texas",3.5,401,American (New),$$,region
1544,Guero's Taco Bar,78704,"Travis County, Texas",3.0,1387,Mexican,$$,region
1545,Elaine's at Eastside Cafe,78722,"Travis County, Texas",4.5,107,American (Traditional),$,region
1546,Go Go Gourmet,78705,"Travis County, Texas",4.5,64,American (Traditional),$,region
1547,Phoebe's Diner,78704,"Travis County, Texas",4.5,199,American (Traditional),$$,region
1548,Joe's Bakery & Coffee Shop,78702,"Travis County, Texas",4.0,280,Mexican,$,region
1549,Juliet Italian Kitchen,78704,"Travis County, Texas",4.0,325,Italian,$$,region
1550,Fresa's Chicken al Carbon,78703,"Travis County, Texas",3.5,336,Mexican,$$,region
1551,Chekos,78757,"Travis County, Texas",3.5,219,Mexican,$,region
1552,Tacos Guerrero,78702,"Travis County, Texas",4.5,116,Mexican,$,region
1553,Jacoby's Restaurant & Mercantile,78702,"Travis County, Texas",4.0,418,American (New),$$$,region
1554,Torchy's Tacos,78723,"Travis County, Texas",4.0,269,Mexican,$,region
1555,Amaya's Taco Village,78751,"Travis County, Texas",3.5,414,Mexican,$,region
1556,Jack Allen's Kitchen,78757,"Travis County, Texas",4.0,116,American (Traditional),$$,region
1557,Juniper,78702,"Travis County, Texas",4.0,211,Italian,$$$,region
1558,Juniper,78702,"Travis County, Texas",4.0,211,American (New),$$$,region
1559,Manuel's,78701,"Travis County, Texas",3.5,436,Mexican,$$,region
1560,Z-Tejas Southwestern Grill,78759,"Travis County, Texas",3.5,496,Mexican,$$,region
1561,Scoreboard,78750,"Travis County, Texas",4.5,91,American (Traditional),$$,region
1562,ñoños tacos,78753,"Travis County, Texas",4.5,68,Mexican,$,region
1563,CraigO's Pizza & Pastaria,78731,"Travis County, Texas",4.0,97,Italian,$,region
1564,Josephine House,78703,"Travis County, Texas",3.5,204,American (Traditional),$$,region
1565,Kurry Takos,78704,"Travis County, Texas",5.0,63,Mexican,$,region
1566,Lupe Tortilla,78759,"Travis County, Texas",3.5,518,Mexican,$$,region
1567,El Chile Café Y Cantina,78722,"Travis County, Texas",3.5,380,Mexican,$$,region
1568,Casa Chapala Mexican Grill & Tequila Bar,78758,"Travis County, Texas",4.0,322,Mexican,$$,region
1569,Waller Creek Pub House,78701,"Travis County, Texas",4.5,161,American (Traditional),$$,region
1570,Tex-Mex Joe's,78752,"Travis County, Texas",4.0,122,Mexican,$,region
1571,First Chinese Barbecue,78753,"Travis County, Texas",4.0,388,Chinese,$,region
1572,Julie's Noodles,78758,"Travis County, Texas",4.0,159,Chinese,$,region
1573,Regal Ravioli,78704,"Travis County, Texas",4.5,165,Italian,$$,region
1574,Newk's Eatery,78759,"Travis County, Texas",4.0,302,American (New),$,region
1575,Con Madre Kitchen,78704,"Travis County, Texas",4.5,202,Mexican,$,region
1576,Frank & Angie's,78701,"Travis County, Texas",4.0,222,Italian,$$,region
1577,Tso Chinese Delivery,78722,"Travis County, Texas",4.5,96,Chinese,$$,region
1578,Eberly,78704,"Travis County, Texas",4.0,248,American (Traditional),$$$,region
1579,La Fruta Feliz,78723,"Travis County, Texas",4.5,117,Mexican,$,region
1580,Copper Restaurant & Dessert Lounge,78758,"Travis County, Texas",4.0,342,American (New),$$,region
1581,The Grove Wine Bar & Kitchen,78701,"Travis County, Texas",4.0,170,Italian,$$,region
1582,Pluckers Wing Bar,78758,"Travis County, Texas",3.5,387,American (Traditional),$$,region
1583,The Goodnight,78757,"Travis County, Texas",3.0,461,American (Traditional),$$,region
1584,Growler USA - Austin,78705,"Travis County, Texas",4.5,55,American (Traditional),$$,region
1585,Little Sheep Mongolian Hot Pot,78705,"Travis County, Texas",3.5,178,Chinese,$$,region
1586,Driskill Grill,78701,"Travis County, Texas",4.0,181,American (New),$$$$,region
1587,Tierra Linda Taqueria,78757,"Travis County, Texas",4.5,71,Mexican,$,region
1588,Zax Restaurant & Bar,78704,"Travis County, Texas",4.0,308,American (New),$$,region
1589,The Mighty Cone,78704,"Travis County, Texas",3.5,370,American (New),$,region
1590,Zuzu Handmade Mexican Food,78731,"Travis County, Texas",3.0,182,Mexican,$,region
1591,Alcomar,78704,"Travis County, Texas",4.0,284,Mexican,$$,region
1592,Annies Cafe & Bar,78701,"Travis County, Texas",3.0,588,American (Traditional),$$,region
1593,Chuy's,78753,"Travis County, Texas",4.0,323,Mexican,$$,region
1594,Kim Phung Restaurant,78752,"Travis County, Texas",3.5,267,Chinese,$,region
1595,Cedar Door,78701,"Travis County, Texas",3.5,399,American (Traditional),$$,region
1596,Yard House,78758,"Travis County, Texas",4.0,350,American (New),$$,region
1597,Tacos Ivan,78731,"Travis County, Texas",4.5,42,Mexican,$,region
1598,El Naranjo,78701,"Travis County, Texas",3.5,352,Mexican,$$$,region
1599,Holy Cacao,78704,"Travis County, Texas",4.0,293,American (New),$,region
1600,The Bonneville,78701,"Travis County, Texas",4.0,239,American (New),$$,region
1601,Big Daddy's Burgers & Bar,78758,"Travis County, Texas",3.5,346,American (Traditional),$$,region
1602,Threadgill's Old No. 1,78752,"Travis County, Texas",3.0,333,American (Traditional),$$,region
1603,Crú Wine Bar,78701,"Travis County, Texas",3.5,241,American (New),$$,region
1604,Old Thousand,78702,"Travis County, Texas",4.0,200,Chinese,$$,region
1605,Cipollina,78703,"Travis County, Texas",3.5,222,Italian,$$,region
1606,Red Lotus Asian Grille,78750,"Travis County, Texas",4.5,72,Chinese,$$,region
1607,The Tavern,78703,"Travis County, Texas",3.5,267,American (New),$$,region
1608,Revelry Kitchen + Bar,78702,"Travis County, Texas",4.5,119,American (Traditional),$$,region
1609,Cover 3,78703,"Travis County, Texas",4.0,109,American (New),$$,region
1610,Cannone Cucina Italiana,78704,"Travis County, Texas",4.5,81,Italian,$$,region
1611,Suzi's China Grill & Sushi Bar,78757,"Travis County, Texas",3.5,197,Chinese,$$,region
1612,Doc B's Fresh Kitchen,78758,"Travis County, Texas",4.5,159,American (New),$$,region
1613,JR'S Tacos,78758,"Travis County, Texas",4.5,127,Mexican,$,region
1614,Ken's Subs Tacos & More,78754,"Travis County, Texas",4.0,212,Mexican,$,region
1615,Nightcap,78703,"Travis County, Texas",4.0,133,American (Traditional),$$,region
1616,Kona Grill,78758,"Travis County, Texas",3.5,596,American (New),$$,region
1617,Quattro Gatti Ristorante e Pizzeria,78701,"Travis County, Texas",3.5,281,Italian,$$,region
1618,Sazón,78704,"Travis County, Texas",3.5,317,Mexican,$$,region
1619,El Taquito,78741,"Travis County, Texas",4.0,340,Mexican,$,region
1620,Taqueria Los Jaliscienses,78752,"Travis County, Texas",4.0,109,Mexican,$,region
1621,Changos Taqueria,78705,"Travis County, Texas",3.5,157,Mexican,$,region
1622,Taqueria Mi Trailita,78723,"Travis County, Texas",4.5,91,Mexican,$,region
1623,El Tacorrido,78753,"Travis County, Texas",4.0,126,Mexican,$,region
1624,Geraldine's,78701,"Travis County, Texas",3.5,257,American (New),$$$,region
1625,34th Street Cafe,78705,"Travis County, Texas",3.5,122,American (New),$$,region
1626,The Omelettry,78751,"Travis County, Texas",3.5,194,American (Traditional),$,region
1627,EastSide Tavern,78702,"Travis County, Texas",4.0,192,American (Traditional),$$,region
1628,Taqueria La Canaria,78751,"Travis County, Texas",4.0,59,Mexican,$,region
1629,Roppolo's Pizzeria,78701,"Travis County, Texas",3.5,319,Italian,$,region
1630,China Cafe by Phoenix,78759,"Travis County, Texas",4.0,128,Chinese,$,region
1631,Chupacabra Cantina Y Tacqueria,78701,"Travis County, Texas",3.5,384,Mexican,$$,region
1632,Sushi Japon,78752,"Travis County, Texas",3.5,224,Chinese,$$,region
1633,L'Oca d'Oro,78723,"Travis County, Texas",4.0,229,Italian,$$,region
1634,Sophia's,78701,"Travis County, Texas",4.0,192,Italian,$$$,region
1635,Shiner's Saloon,78701,"Travis County, Texas",4.0,144,American (Traditional),$,region
1636,Las Cazuelas Mexican Restaurant,78702,"Travis County, Texas",3.5,304,Mexican,$,region
1637,Shake Shack,78759,"Travis County, Texas",3.5,329,American (Traditional),$$,region
1638,The Brewtorium Brewery & Kitchen,78752,"Travis County, Texas",4.5,34,American (Traditional),$$,region
1639,Cypress Grill,78749,"Travis County, Texas",4.0,492,American (Traditional),$$,region
1640,Ski Shores Cafe,78730,"Travis County, Texas",3.0,257,American (Traditional),$$,region
1641,El Nuevo Mexico,78757,"Travis County, Texas",3.5,161,Mexican,$,region
1642,Flour and Vine,78704,"Travis County, Texas",3.5,198,American (New),$$,region
1643,Paul Martin's Austin Grill,78758,"Travis County, Texas",4.0,296,American (New),$$,region
1644,Abel's On the Lake,78703,"Travis County, Texas",2.5,502,American (Traditional),$$,region
1645,Javelina,78701,"Travis County, Texas",3.5,261,American (Traditional),$$,region
1646,Los Jaliscienses,78723,"Travis County, Texas",4.0,119,Mexican,$,region
1647,Brio Tuscan Grille,78759,"Travis County, Texas",3.5,303,Italian,$$,region
1648,Boiler Nine,78701,"Travis County, Texas",4.0,161,American (New),$$,region
1649,Posse East,78705,"Travis County, Texas",4.0,98,American (Traditional),$,region
1650,La Mexicana Bakery,78704,"Travis County, Texas",3.5,281,Mexican,$,region
1651,Masala Wok,78759,"Travis County, Texas",3.5,269,Chinese,$,region
1652,Gloria's Latin Cuisine,78701,"Travis County, Texas",3.5,235,Mexican,$$,region
1653,Twin Lion Chinese Restaurant,78759,"Travis County, Texas",4.0,247,Chinese,$,region
1654,Ho Ho Chinese BBQ,78753,"Travis County, Texas",3.5,597,Chinese,$$,region
1655,Vazquez Restaurant,78758,"Travis County, Texas",4.0,138,Mexican,$,region
1656,Tiny Boxwoods,78703,"Travis County, Texas",3.5,84,American (New),$$,region
1657,School House Pub,78722,"Travis County, Texas",4.0,136,American (Traditional),$$,region
1658,ATX Cocina,78701,"Travis County, Texas",4.0,112,Mexican,$$$,region
1659,Ray's World Taco,78758,"Travis County, Texas",4.0,161,Mexican,$,region
1660,Azul Tequila,78704,"Travis County, Texas",3.5,317,Mexican,$$,region
